STATISTIC,Statistic,TLIST(M1),Month,C02583V03135,NACE Group,UNIT,VALUE
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,134.3
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,4759,Retail sale of furniture and lighting (4759),Base 2015=100,154.6
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,5630,Bars (5630),Base 2015=100,100.9
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,V3970,All retail businesses,Base 2015=100,117.3
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,113.5
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,118.4
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1320,"All retail businesses, excluding motor trades",Base 2015=100,120.5
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,118.5
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,115.8
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,125.4
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,108.5
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,156.3
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,166.7
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,117.9
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,112.2
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,108.9
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,105.1
RSM05C04,Retail Sales Index Volume Adjusted,201905,2019M05,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,123.9
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,45,Motor trades (45),Base 2015=100,118.2
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,119.2
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,4719,Department stores (4719),Base 2015=100,105.7
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,4730,Retail sale of automotive fuel (4730),Base 2015=100,105.6
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,131.3
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,4759,Retail sale of furniture and lighting (4759),Base 2015=100,167.7
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,5630,Bars (5630),Base 2015=100,102
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,V3970,All retail businesses,Base 2015=100,119.7
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,117.4
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,120.6
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1320,"All retail businesses, excluding motor trades",Base 2015=100,118.8
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,119.7
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,115.9
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,124.5
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,105
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,161
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,171.1
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,115.7
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,109.7
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,109.7
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,104
RSM05C04,Retail Sales Index Volume Adjusted,201906,2019M06,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,123.1
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,45,Motor trades (45),Base 2015=100,110
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,120.7
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,4719,Department stores (4719),Base 2015=100,105.9
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,4730,Retail sale of automotive fuel (4730),Base 2015=100,107.9
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,141.7
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,4759,Retail sale of furniture and lighting (4759),Base 2015=100,156.4
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,5630,Bars (5630),Base 2015=100,96.3
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,V3970,All retail businesses,Base 2015=100,116
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,110.4
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,121.8
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1320,"All retail businesses, excluding motor trades",Base 2015=100,120.2
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,121.1
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,121.9
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,124.1
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,109.4
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,160.6
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,174.1
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,116.6
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,107.9
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,108.3
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,97.2
RSM05C04,Retail Sales Index Volume Adjusted,201907,2019M07,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,126
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,45,Motor trades (45),Base 2015=100,113.7
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,120.2
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,4719,Department stores (4719),Base 2015=100,106.4
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,4730,Retail sale of automotive fuel (4730),Base 2015=100,102.4
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,133.5
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,4759,Retail sale of furniture and lighting (4759),Base 2015=100,159
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,5630,Bars (5630),Base 2015=100,101.2
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,V3970,All retail businesses,Base 2015=100,118
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,112.6
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,121.6
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1320,"All retail businesses, excluding motor trades",Base 2015=100,120.1
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,121.5
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,121.1
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,124.1
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,112.2
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,160.3
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,175
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,119
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,110
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,112.2
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,101.3
RSM05C04,Retail Sales Index Volume Adjusted,201908,2019M08,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,120.9
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,45,Motor trades (45),Base 2015=100,117.5
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,120.5
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,4719,Department stores (4719),Base 2015=100,102.2
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,4730,Retail sale of automotive fuel (4730),Base 2015=100,108.9
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,133.1
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,4759,Retail sale of furniture and lighting (4759),Base 2015=100,160.5
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,5630,Bars (5630),Base 2015=100,101.4
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,V3970,All retail businesses,Base 2015=100,120.1
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,115.9
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,121
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1320,"All retail businesses, excluding motor trades",Base 2015=100,120.3
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,122.6
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,120.7
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,123.3
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,110.1
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,160.4
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,176.5
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,115.8
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,109.7
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,112.5
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,102.7
RSM05C04,Retail Sales Index Volume Adjusted,201909,2019M09,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,124
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,45,Motor trades (45),Base 2015=100,123
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,120.6
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,4719,Department stores (4719),Base 2015=100,106.9
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,4730,Retail sale of automotive fuel (4730),Base 2015=100,103.8
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,132.6
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,4759,Retail sale of furniture and lighting (4759),Base 2015=100,163.7
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,5630,Bars (5630),Base 2015=100,99.7
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,V3970,All retail businesses,Base 2015=100,119.9
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,124.3
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,120.9
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,X1320,"All retail businesses, excluding motor trades",Base 2015=100,119.6
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,122.4
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,120.1
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,122.7
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,109.7
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,160.3
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,176.9
RSM05C04,Retail Sales Index Volume Adjusted,201910,2019M10,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,119.1
